race,driver,pit_stop,lap_time
966,Ricciardo,22443,87291
967,Ricciardo,24623,108393
967,Ricciardo,29621,93788
967,Ricciardo,24521,130127
968,Ricciardo,22084,107796
968,Ricciardo,21768,108602
970,Ricciardo,17340,137708
970,Ricciardo,23613,169381
970,Ricciardo,17480,170155
970,Ricciardo,22505,103845
971,Ricciardo,25312,114351
971,Ricciardo,25200,98335
973,Ricciardo,21811,90817
973,Ricciardo,21918,90308
974,Ricciardo,24183,93077
975,Ricciardo,23309,92521
976,Ricciardo,23361,115515
976,Ricciardo,20198,149987
976,Ricciardo,15135,147444
977,Ricciardo,21713,72945
978,Ricciardo,27910,94025
980,Ricciardo,22900,115119
980,Ricciardo,23180,148584
981,Ricciardo,23951,89878
982,Ricciardo,30737,180881
982,Ricciardo,24402,200771
982,Ricciardo,24362,190400
982,Ricciardo,29658,138406
982,Ricciardo,29118,127510
983,Ricciardo,24199,100776
984,Ricciardo,23796,97926
985,Ricciardo,23604,102425
987,Ricciardo,25946,136146
987,Ricciardo,17929,136740
987,Ricciardo,18129,132136
987,Ricciardo,23484,79472
988,Ricciardo,23477,105339
989,Ricciardo,21440,137173
991,Ricciardo,23042,104248
991,Ricciardo,22691,108178
992,Ricciardo,19925,110554
993,Ricciardo,21618,84538
994,Ricciardo,24542,92580
995,Ricciardo,23279,91042
996,Ricciardo,24309,117778
997,Ricciardo,21950,88735
997,Ricciardo,21259,74630
998,Ricciardo,28194,93433
998,Ricciardo,28001,92640
1000,Ricciardo,21364,85206
1002,Ricciardo,24805,128859
1003,Ricciardo,28779,114890
1004,Ricciardo,37446,103500
1005,Ricciardo,22864,96816
1007,Ricciardo,22022,85232
1008,Ricciardo,23300,77319
1009,Ricciardo,21061,104613
1010,Ricciardo,33027,148213
1011,Ricciardo,25676,102732
1012,Ricciardo,23506,105141
1013,Ricciardo,20884,120178
1014,Ricciardo,22379,86875
1014,Ricciardo,22702,102169
1015,Ricciardo,24269,125595
1016,Ricciardo,23927,93910
1017,Ricciardo,31031,118275
1018,Ricciardo,22305,74095
1019,Ricciardo,28416,91810
1019,Ricciardo,28381,117690
1020,Ricciardo,21224,120256
1021,Ricciardo,22498,85885
1022,Ricciardo,27620,165793
1023,Ricciardo,24320,90457
1024,Ricciardo,30756,149217
1025,Ricciardo,36031,198117
1026,Ricciardo,23292,100221
1027,Ricciardo,22345,84808
1028,Ricciardo,23751,103950
1029,Ricciardo,30760,80227
1029,Ricciardo,29491,77636
1030,Ricciardo,21904,107170
1030,Ricciardo,21624,105502
1032,Ricciardo,21603,72086
1033,Ricciardo,21920,97019
1033,Ricciardo,22073,84270
1034,Ricciardo,29559,98651
1035,Ricciardo,28587,91966
1035,Ricciardo,28167,92214
1035,Ricciardo,28057,92930
1036,Ricciardo,21837,89972
1037,Ricciardo,23586,155708
1038,Ricciardo,25498,133747
1039,Ricciardo,17464,127885
1039,Ricciardo,22777,101016
1039,Ricciardo,22963,107997
1040,Ricciardo,30112,109549
1041,Ricciardo,22159,114702
1041,Ricciardo,22530,97214
1042,Ricciardo,26999,86865
1043,Ricciardo,30204,85706
1044,Ricciardo,23470,113727
1044,Ricciardo,23208,107848
1045,Ricciardo,24617,99735
1045,Ricciardo,24817,99354
1046,Ricciardo,24474,61391
1046,Ricciardo,24695,72798
1047,Ricciardo,22123,105290
1052,Ricciardo,24688,100195
1052,Ricciardo,24655,99803
1053,Ricciardo,34340,94113
1054,Ricciardo,21965,117399
1054,Ricciardo,22355,140615
1054,Ricciardo,28639,86217
1055,Ricciardo,22406,87870
1055,Ricciardo,21762,88536
1056,Ricciardo,24715,95412
1057,Ricciardo,20082,112582
1057,Ricciardo,14994,139455
1059,Ricciardo,29951,120026
1058,Ricciardo,21410,74260
1060,Ricciardo,21151,73401
1061,Ricciardo,28817,92164
1062,Ricciardo,21623,87130
1064,Ricciardo,19449,79869
1065,Ricciardo,23812,92063
1066,Ricciardo,33617,106200
1066,Ricciardo,31016,130096
1067,Ricciardo,23028,95679
1069,Ricciardo,24176,103576
1069,Ricciardo,24036,101874
1070,Ricciardo,38128,129523
1070,Ricciardo,22813,86489
1071,Ricciardo,19732,117463
1071,Ricciardo,18347,133496
1071,Ricciardo,22839,90060
1051,Ricciardo,25562,110268
1073,Ricciardo,21449,92751
1073,Ricciardo,22056,104016
1074,Ricciardo,24915,106215
1074,Ricciardo,24885,103359
1074,Ricciardo,25139,109227
1075,Ricciardo,20650,100276
1076,Ricciardo,18150,99940
1077,Ricciardo,32362,150235
1077,Ricciardo,30422,101335
1077,Ricciardo,30155,86999
1078,Ricciardo,19484,100604
1078,Ricciardo,19280,124844
1079,Ricciardo,22124,95648
1079,Ricciardo,22399,94152
1079,Ricciardo,22154,92494
1080,Ricciardo,26056,113645
1081,Ricciardo,21794,141174
1082,Ricciardo,27937,105448
1082,Ricciardo,24833,121580
1083,Ricciardo,30262,95067
1083,Ricciardo,30599,99926
1083,Ricciardo,29345,102605
1084,Ricciardo,21356,75868
1084,Ricciardo,21889,74955
1085,Ricciardo,36264,134243
1086,Ricciardo,21558,90229
1086,Ricciardo,21521,87760
1087,Ricciardo,23085,120518
