raceId,driverId,constructorId,position,points
82,32,9,9,0
82,22,6,10,0
82,2,3,11,0
82,11,16,12,0
82,27,18,13,0
82,15,7,14,0
82,35,15,15,0
82,39,17,16,0
82,33,17,17,0
82,38,18,18,0
82,17,3,\N,0
82,8,1,\N,0
83,8,1,1,10
83,30,6,2,8
83,23,7,3,6
83,15,7,4,5
83,18,16,5,4
83,2,3,6,3
83,17,3,7,2
83,11,16,8,1
83,21,4,9,0
83,22,6,10,0
83,4,4,11,0
83,39,17,12,0
83,33,17,13,0
83,13,15,14,0
83,27,18,\N,0
83,35,15,\N,0
83,31,1,\N,0
83,38,18,\N,0
83,14,9,\N,0
83,32,9,\N,0
84,8,1,1,10
84,4,4,2,8
84,31,1,3,6
84,21,4,4,5
84,18,16,5,4
84,15,7,6,3
84,14,9,7,2
84,32,9,8,1
84,11,16,9,0
84,22,6,10,0
84,35,15,11,0
84,23,7,12,0
84,38,18,13,0
84,39,17,14,0
84,33,17,15,0
84,27,18,\N,0
84,30,6,\N,0
84,2,3,\N,0
84,13,15,\N,0
84,17,3,\N,0
85,31,1,1,10
85,4,4,2,8
85,21,4,3,6
85,8,1,4,5
85,15,7,5,4
85,23,7,6,3
85,42,3,7,2
85,18,16,8,1
85,13,15,9,0
85,30,6,10,0
85,35,15,11,0
85,22,6,12,0
85,32,9,13,0
85,17,3,14,0
85,14,9,15,0
85,11,16,16,0
85,33,17,17,0
85,38,18,18,0
85,27,18,19,0
85,39,17,20,0
86,8,1,1,10
86,4,4,2,8
86,18,16,3,6
86,17,3,4,5
86,22,6,5,4
86,35,15,6,3
86,23,7,7,2
86,33,17,8,1
86,32,9,9,0
86,13,15,10,0
86,39,17,11,0
86,27,18,12,0
86,38,18,13,0
86,31,1,14,0
86,42,3,15,0
86,15,7,\N,0
86,14,9,\N,0
86,30,6,\N,0
86,11,16,\N,0
86,21,4,\N,0
87,31,1,1,10
87,8,1,2,8
87,4,4,3,6
87,30,6,4,5
87,21,4,5,4
87,22,6,6,3
87,18,16,7,2
87,23,7,8,1
87,32,9,9,0
87,11,16,10,0
87,13,15,11,0
87,35,15,12,0
87,15,7,13,0
87,27,18,14,0
87,39,17,15,0
87,33,17,\N,0
87,17,3,\N,0
87,38,18,\N,0
87,42,3,\N,0
87,14,9,\N,0
88,8,1,1,10
88,21,4,2,8
88,4,4,3,6
88,17,3,4,5
88,18,16,5,4
88,14,9,6,3
88,30,6,7,2
88,23,7,8,1
88,32,9,9,0
88,13,15,10,0
88,22,6,11,0
88,35,15,12,0
88,33,17,13,0
88,38,18,14,0
88,39,17,15,0
88,27,18,16,0
88,42,3,\N,0
88,15,7,\N,0
88,31,1,\N,0
88,11,16,\N,0
89,4,4,1,10
89,8,1,2,8
89,23,7,3,6
89,21,4,4,5
89,32,9,5,4
89,13,15,6,3
89,17,3,7,2
89,18,16,8,1
89,14,9,9,0
89,35,15,10,0
89,33,17,11,0
89,22,6,12,0
89,42,3,13,0
89,38,18,14,0
89,15,7,15,0
89,27,18,16,0
89,11,16,\N,0
89,39,17,\N,0
89,31,1,\N,0
89,30,6,\N,0
90,30,6,1,10
90,22,6,2,8
90,4,4,3,6
90,23,3,4,5
90,31,3,5,4
90,18,16,6,3
90,15,4,7,2
90,14,1,8,1
90,11,16,9,0
90,21,15,10,0
90,32,19,11,0
90,43,7,12,0
90,44,7,13,0
90,45,17,14,0
90,13,15,\N,0
90,2,17,\N,0
90,46,18,\N,0
90,17,19,\N,0
90,47,18,\N,0
90,8,1,\N,0
91,30,6,1,10
91,31,3,2,8
91,18,16,3,6
91,22,6,4,5
91,15,4,5,4
91,14,1,6,3
91,4,4,7,2
91,13,15,8,1
91,43,7,9,0
91,32,19,10,0
91,21,15,11,0
91,44,7,12,0
91,45,17,13,0
91,46,18,14,0
91,11,16,15,0
91,47,18,16,0
91,8,1,\N,0
91,2,17,\N,0
91,23,3,\N,0
91,17,19,\N,0
92,30,6,1,10
92,22,6,2,8
92,18,16,3,6
92,15,4,4,5
92,11,16,5,4
92,4,4,6,3
92,23,3,7,2
92,17,19,8,1
92,44,7,9,0
92,43,7,10,0
92,21,15,11,0
92,13,15,12,0
92,31,3,13,0
92,32,19,14,0
92,2,17,15,0
92,45,17,16,0
92,46,18,17,0
92,14,1,\N,0
92,47,18,\N,0
92,8,1,\N,0
93,30,6,1,10
93,18,16,2,8
93,31,3,3,6
93,4,4,4,5
93,15,4,5,4
93,22,6,6,3
93,23,3,7,2
93,8,1,8,1
93,21,15,9,0
93,13,15,10,0
93,44,7,11,0
93,14,1,12,0
93,17,19,13,0
93,32,19,14,0
93,47,18,15,0
93,11,16,16,0
93,2,17,\N,0
93,43,7,\N,0
93,46,18,\N,0
93,45,17,\N,0
94,30,6,1,10
94,22,6,2,8
94,15,4,3,6
94,4,4,4,5
94,11,16,5,4
94,23,3,6,3
94,21,15,7,2
94,18,16,8,1
94,13,15,9,0
94,14,1,10,0
94,8,1,11,0
94,17,19,12,0
94,43,7,13,0
94,45,17,\N,0
94,31,3,\N,0
94,32,19,\N,0
94,44,7,\N,0
94,2,17,\N,0
94,46,18,\N,0
94,47,18,\N,0
95,15,4,1,10
95,18,16,2,8
95,22,6,3,6
95,31,3,4,5
95,13,15,5,4
95,43,7,6,3
95,2,17,7,2
95,44,7,8,1
95,47,18,9,0
95,23,3,10,0
95,30,6,\N,0
95,4,4,\N,0
95,8,1,\N,0
95,46,18,\N,0
95,45,17,\N,0
95,17,19,\N,0
95,11,16,\N,0
95,14,1,\N,0
95,21,15,\N,0
95,32,19,\N,0
96,30,6,1,10
96,22,6,2,8
96,18,16,3,6
96,15,4,4,5
96,4,4,5,4
96,21,15,6,3
96,17,19,7,2
96,31,3,8,1
96,13,15,9,0
96,2,17,10,0
96,44,7,11,0
96,32,19,12,0
96,45,17,13,0
96,46,18,14,0
96,47,18,15,0
96,11,16,\N,0
96,14,1,\N,0
96,8,1,\N,0
96,23,3,\N,0
96,43,7,\N,0
97,30,6,1,10
97,22,6,2,8
97,18,16,3,6
97,21,15,4,5
97,8,1,5,4
97,14,1,6,3
97,10,17,7,2
97,2,17,8,1
97,32,19,9,0
97,47,18,10,0
97,13,15,\N,0
97,11,16,\N,0
97,4,4,\N,0
97,46,18,\N,0
97,17,19,\N,0
97,15,4,\N,0
97,23,3,\N,0
97,31,3,\N,0
97,43,7,\N,0
97,44,7,\N,0
98,30,6,1,10
98,22,6,2,8
98,11,16,3,6
98,15,4,4,5
98,44,7,5,4
98,8,1,6,3
98,14,1,7,2
98,47,18,8,1
98,21,15,9,0
98,17,19,\N,0
98,31,3,\N,0
98,2,17,\N,0
98,18,16,\N,0
98,43,7,\N,0
98,23,3,\N,0
98,4,4,\N,0
98,32,19,\N,0
98,13,15,\N,0
98,45,17,\N,0
98,46,18,\N,0
99,30,6,1,10
99,4,4,2,8
99,22,6,3,6
99,15,4,4,5
99,18,16,5,4
99,14,1,6,3
99,8,1,7,2
99,31,3,8,1
99,17,19,9,0
99,48,3,10,0
99,32,19,11,0
99,21,15,12,0
99,13,15,13,0
99,43,7,14,0
99,44,7,15,0
99,2,17,16,0
99,45,17,17,0
99,46,18,18,0
99,47,18,\N,0
99,11,16,\N,0
100,30,6,1,10
100,8,1,2,8
100,22,6,3,6
100,18,16,4,5
100,31,3,5,4
100,21,15,6,3
100,14,1,7,2
100,17,19,8,1
100,13,15,9,0
100,4,4,10,0
100,11,16,11,0
100,48,3,12,0
100,43,7,13,0
100,32,19,14,0
100,2,17,15,0
100,46,18,16,0
100,45,17,\N,0
100,15,4,\N,0
100,47,18,\N,0
100,44,7,\N,0
101,30,6,1,10
101,18,16,2,8
101,4,4,3,6
101,14,1,4,5
101,31,3,5,4
101,17,19,6,3
101,42,3,7,2
101,11,16,8,1
101,21,15,9,0
101,32,19,10,0
101,15,4,11,0
101,22,6,12,0
101,13,15,13,0
101,44,7,14,0
101,45,17,15,0
101,47,18,16,0
101,46,18,17,0
101,2,17,\N,0
101,43,7,\N,0
101,8,1,\N,0
102,30,6,1,10
102,22,6,2,8
102,4,4,3,6
102,31,3,4,5
102,18,16,5,4
102,11,16,6,3
102,42,3,7,2
102,21,15,8,1
102,14,1,9,0
102,17,19,10,0
102,44,7,11,0
102,2,17,12,0
102,32,19,13,0
102,46,18,14,0
102,47,18,15,0
102,45,17,\N,0
102,15,4,\N,0
102,41,7,\N,0
102,13,15,\N,0
102,8,1,\N,0
103,8,1,1,10
103,30,6,2,8
103,22,6,3,6
103,13,15,4,5
103,21,15,5,4
103,32,19,6,3
103,14,1,7,2
103,44,7,8,1
103,15,4,9,0
103,41,7,10,0
103,2,17,11,0
103,31,3,\N,0
103,42,3,\N,0
103,18,16,\N,0
103,47,18,\N,0
103,4,4,\N,0
103,17,19,\N,0
103,11,16,\N,0
103,46,18,\N,0
103,45,17,\N,0
104,22,6,1,10
104,30,6,2,8
104,18,16,3,6
104,11,16,4,5
104,31,3,5,4
104,14,1,6,3
104,42,3,7,2
104,21,15,8,1
104,17,19,9,0
104,15,4,10,0
104,41,7,11,0
104,13,15,12,0
104,32,19,13,0
104,2,17,14,0
104,47,18,15,0
104,4,4,\N,0
104,45,17,\N,0
104,46,18,\N,0
104,8,1,\N,0
104,44,7,\N,0
105,22,6,1,10
105,18,16,2,8
105,8,1,3,6
105,4,4,4,5
105,31,3,5,4
105,11,16,6,3
105,21,15,7,2
105,13,15,8,1
105,14,1,9,0
105,17,19,10,0
105,35,4,11,0
105,30,6,12,0
105,2,17,13,0
105,44,7,14,0
105,10,17,15,0
105,47,18,16,0
105,46,18,\N,0
105,23,3,\N,0
105,41,7,\N,0
105,32,19,\N,0
106,30,6,1,10
106,23,3,2,8
106,18,16,3,6
106,11,16,4,5
106,4,4,5,4
106,8,1,6,3
106,31,3,7,2
106,21,15,8,1
106,13,15,9,0
106,35,4,10,0
106,15,7,11,0
106,32,19,12,0
106,2,17,13,0
106,44,7,14,0
106,10,17,15,0
106,46,18,16,0
106,47,18,\N,0
106,14,1,\N,0
106,22,6,\N,0
106,17,19,\N,0
107,31,3,1,10
107,8,1,2,8
107,22,6,3,6
107,4,4,4,5
107,23,3,5,4
107,11,16,6,3
107,30,6,7,2
107,13,15,8,1
107,21,15,9,0
107,35,4,10,0
107,14,1,11,0
107,15,7,12,0
107,41,7,13,0
107,32,19,14,0
107,10,17,15,0
107,47,18,16,0
107,46,18,17,0
107,17,19,\N,0
107,2,17,\N,0
107,18,16,\N,0
108,14,1,1,10
108,31,3,2,8
108,8,1,3,6
108,30,6,4,5
108,15,4,5,4
108,49,15,6,3
108,4,4,7,2
108,23,3,8,1
108,35,16,9,0
108,18,16,10,0
108,50,18,11,0
108,21,17,\N,0
108,42,19,\N,0
108,44,7,\N,0
108,2,15,\N,0
108,51,18,\N,0
108,17,19,\N,0
108,43,7,\N,0
108,52,17,\N,0
108,22,6,\N,0
109,8,1,1,10
109,22,6,2,8
109,4,4,3,6
109,23,3,4,5
109,15,4,5,4
109,30,6,6,3
109,18,16,7,2
109,2,15,8,1
109,49,15,9,0
109,52,17,10,0
109,43,7,11,0
109,31,3,12,0
109,50,18,13,0
109,42,19,\N,0
109,51,18,\N,0
109,17,19,\N,0
109,44,7,\N,0
109,14,1,\N,0
109,21,17,\N,0
109,35,16,\N,0
110,21,17,1,10
110,8,1,2,8
110,4,4,3,6
110,14,1,4,5
110,49,15,5,4
110,35,16,6,3
110,23,3,7,2
110,15,4,8,1
110,17,19,9,0
110,43,7,10,0
110,22,6,\N,0
110,18,16,\N,0
110,50,18,\N,0
110,30,6,\N,0
110,31,3,\N,0
110,42,19,\N,0
110,44,7,\N,0
110,52,17,\N,0
110,51,18,\N,0
110,2,15,\N,0
111,30,6,1,10
111,8,1,2,8
111,22,6,3,6
111,23,3,4,5
111,14,1,5,4
111,4,4,6,3
111,31,3,7,2
111,18,16,8,1
111,44,7,9,0
111,2,15,10,0
111,49,15,11,0
111,43,7,12,0
111,15,4,13,0
111,42,19,14,0
111,21,17,15,0
111,17,19,\N,0
111,52,17,\N,0
111,50,18,\N,0
111,51,18,\N,0
111,35,16,\N,0
112,30,6,1,10
112,4,4,2,8
112,22,6,3,6
112,31,3,4,5
112,23,3,5,4
112,43,7,6,3
112,17,19,7,2
112,52,17,8,1
112,18,16,9,0
112,2,15,10,0
112,51,18,11,0
112,50,18,12,0
112,21,17,\N,0
112,44,7,\N,0
112,49,15,\N,0
112,14,1,\N,0
112,35,16,\N,0
112,15,4,\N,0
112,42,19,\N,0
112,8,1,\N,0
113,30,6,1,10
113,8,1,2,8
113,22,6,3,6
113,18,16,4,5
113,14,1,5,4
113,23,3,6,3
113,17,19,7,2
113,15,4,8,1
113,42,19,9,0
113,43,7,10,0
113,52,17,11,0
113,35,16,12,0
113,51,18,13,0
113,21,17,\N,0
113,2,15,\N,0
113,4,4,\N,0
113,31,3,\N,0
113,44,7,\N,0
113,50,18,\N,0
113,49,15,\N,0
114,31,3,1,10
114,8,1,2,8
114,30,6,3,6
114,23,3,4,5
114,4,4,5,4
114,15,4,6,3
114,14,1,7,2
114,22,6,8,1
114,43,7,9,0
114,21,17,10,0
114,2,15,11,0
114,52,17,12,0
114,44,7,13,0
114,35,16,\N,0
114,51,18,\N,0
114,50,18,\N,0
114,17,19,\N,0
114,42,19,\N,0
114,49,15,\N,0
114,18,16,\N,0
115,30,6,1,10
115,23,3,2,8
115,31,3,3,6
115,4,4,4,5
115,22,6,5,4
115,8,1,6,3
115,17,19,7,2
115,44,7,8,1
115,50,18,9,0
115,42,19,10,0
115,43,7,11,0
115,51,18,\N,0
115,18,16,\N,0
115,14,1,\N,0
115,2,15,\N,0
115,15,4,\N,0
115,21,17,\N,0
115,52,17,\N,0
115,35,16,\N,0
115,49,15,\N,0
116,23,3,1,10
116,31,3,2,8
116,22,6,3,6
116,4,4,4,5
116,30,6,5,4
116,17,19,6,3
116,18,16,7,2
116,2,15,8,1
116,49,15,9,0
116,42,19,10,0
116,52,17,11,0
116,21,17,12,0
116,51,18,13,0
116,50,18,14,0
116,14,1,15,0
116,43,7,\N,0
116,35,16,\N,0
116,15,4,\N,0
116,44,7,\N,0
116,8,1,\N,0
117,23,3,1,10
117,31,3,2,8
117,30,6,3,6
117,8,1,4,5
117,14,1,5,4
117,17,19,6,3
117,22,6,7,2
117,44,7,8,1
117,35,16,9,0
117,42,19,10,0
117,43,7,11,0
117,49,15,12,0
117,2,15,13,0
117,51,18,14,0
117,52,17,15,0
117,50,18,16,0
117,15,4,\N,0
117,4,4,\N,0
117,21,17,\N,0
117,18,16,\N,0
118,22,6,1,10
118,31,3,2,8
118,8,1,3,6
118,30,6,4,5
118,14,1,5,4
118,15,4,6,3
118,43,7,7,2
118,18,16,8,1
118,23,3,9,0
118,35,16,10,0
118,44,7,11,0
118,49,15,12,0
118,52,17,13,0
118,17,19,14,0
118,50,18,15,0
118,51,18,16,0
118,2,15,17,0
118,4,4,\N,0
118,21,17,\N,0
118,42,19,\N,0
119,31,3,1,10
119,14,1,2,8
119,15,4,3,6
119,4,4,4,5
119,44,7,5,4
119,43,7,6,3
119,30,6,7,2
119,18,16,8,1
119,35,16,9,0
119,2,15,10,0
119,17,19,11,0
119,53,18,12,0
119,21,17,13,0
119,50,18,\N,0
119,51,19,\N,0
119,23,3,\N,0
119,49,15,\N,0
119,22,6,\N,0
119,8,1,\N,0
119,52,17,\N,0
120,4,4,1,10
120,8,1,2,8
120,31,3,3,6
120,23,3,4,5
120,14,1,5,4
120,17,19,6,3
120,15,4,7,2
120,30,6,8,1
120,2,15,9,0
120,18,16,10,0
120,43,7,11,0
120,50,18,12,0
120,53,18,13,0
120,49,15,\N,0
120,51,19,\N,0
120,47,17,\N,0
120,44,7,\N,0
120,21,17,\N,0
120,22,6,\N,0
120,35,16,\N,0
121,30,6,1,10
121,31,3,2,8
121,22,6,3,6
121,8,1,4,5
121,48,3,5,4
121,35,16,6,3
121,17,19,7,2
121,4,4,8,1
121,2,15,9,0
121,21,17,10,0
121,47,17,11,0
121,53,18,12,0
121,49,15,13,0
121,14,1,\N,0
121,44,7,\N,0
121,50,18,\N,0
121,18,16,\N,0
121,43,7,\N,0
121,51,19,\N,0
121,15,4,\N,0
122,30,6,1,10
122,8,1,2,8
122,49,15,3,6
122,15,4,4,5
122,2,15,5,4
122,31,3,6,3
122,21,17,7,2
122,51,19,8,1
122,43,7,9,0
122,50,18,10,0
122,53,18,11,0
122,35,16,\N,0
122,52,17,\N,0
122,14,1,\N,0
122,4,4,\N,0
122,18,16,\N,0
122,44,7,\N,0
122,17,19,\N,0
122,23,3,\N,0
122,22,6,\N,0
123,22,6,1,10
123,8,1,2,8
123,14,1,3,6
123,18,16,4,5
123,15,4,5,4
123,11,16,6,3
123,43,7,7,2
123,30,6,8,1
123,2,15,9,0
123,44,7,10,0
123,17,19,11,0
123,23,3,12,0
123,51,19,13,0
123,52,17,14,0
123,50,18,15,0
123,53,18,16,0
123,21,17,\N,0
123,4,4,\N,0
123,49,15,\N,0
123,31,3,\N,0
124,30,6,1,10
124,31,3,2,6
124,8,1,3,4
124,56,19,4,3
124,17,18,5,2
124,63,7,6,1
124,62,18,7,0
124,37,19,8,0
124,14,1,\N,0
124,35,16,\N,0
124,49,21,\N,0
124,59,21,\N,0
124,11,17,\N,0
124,15,4,\N,0
124,22,6,\N,0
124,23,3,\N,0
124,21,17,\N,0
124,13,15,\N,0
124,2,15,\N,0
124,18,4,\N,0
124,44,16,\N,0
124,66,7,\N,0
125,23,3,1,10
125,31,3,2,6
125,30,6,3,4
125,18,4,4,3
125,2,15,5,2
125,13,15,6,1
125,66,7,7,0
125,35,16,8,0
125,11,17,9,0
125,37,19,10,0
125,49,21,11,0
125,63,7,12,0
125,21,17,13,0
125,22,6,\N,0
125,17,18,\N,0
125,56,19,\N,0
125,62,18,\N,0
125,8,1,\N,0
125,59,21,\N,0
125,14,1,\N,0
125,44,16,\N,0
125,15,4,\N,0
126,30,6,1,10
126,23,3,2,6
126,14,1,3,4
126,18,4,4,3
126,31,3,5,2
126,63,7,6,1
126,56,19,7,0
126,37,19,8,0
126,11,17,9,0
126,35,16,10,0
126,17,18,11,0
126,8,1,12,0
126,62,18,13,0
126,2,15,\N,0
126,15,4,\N,0
126,13,15,\N,0
126,66,7,\N,0
126,44,16,\N,0
126,49,21,\N,0
126,59,21,\N,0
126,22,6,\N,0
126,21,17,\N,0
127,30,6,1,10
127,22,6,2,6
127,23,3,3,4
127,31,3,4,3
127,18,4,5,2
127,14,1,6,1
127,35,16,7,0
127,13,15,8,0
127,15,4,9,0
127,2,15,10,0
127,17,18,11,0
127,59,21,\N,0
127,56,19,\N,0
127,8,1,\N,0
127,44,16,\N,0
127,37,19,\N,0
127,63,7,\N,0
127,49,21,\N,0
127,21,17,\N,0
127,11,17,\N,0
127,66,7,\N,0
127,62,18,\N,0
128,30,6,1,10
128,31,3,2,6
128,14,1,3,4
128,2,15,4,3
128,13,15,5,2
128,49,21,6,1
128,35,16,7,0
128,66,7,8,0
128,63,7,9,0
128,15,4,10,0
128,23,3,11,0
128,18,4,12,0
128,44,16,\N,0
128,56,19,\N,0
128,59,21,\N,0
128,11,17,\N,0
128,21,17,\N,0
128,8,1,\N,0
128,37,19,\N,0
128,22,6,\N,0
128,17,18,\N,0
128,62,18,\N,0
129,30,6,1,10
129,22,6,2,6
129,31,3,3,4
129,23,3,4,3
129,21,17,5,2
129,14,1,6,1
129,18,4,7,0
129,63,7,8,0
129,66,7,9,0
129,35,16,10,0
129,49,21,11,0
129,17,18,12,0
129,15,4,\N,0
129,62,18,\N,0
129,56,19,\N,0
129,2,15,\N,0
129,11,17,\N,0
129,44,16,\N,0
129,13,15,\N,0
129,8,1,\N,0
129,59,21,\N,0
129,37,19,\N,0
130,14,1,1,10
130,30,6,2,6
130,23,3,3,4
130,15,4,4,3
130,21,17,5,2
130,49,21,6,1
130,22,6,7,0
130,2,15,8,0
130,56,19,9,0
130,37,19,10,0
130,17,18,11,0
130,59,21,12,0
130,63,7,\N,0
130,13,15,\N,0
130,44,16,\N,0
130,18,4,\N,0
130,31,3,\N,0
130,35,16,\N,0
130,8,1,\N,0
130,62,18,\N,0
130,11,17,\N,0
130,66,7,\N,0
131,30,6,1,10
131,14,1,2,6
131,22,6,3,4
131,8,1,4,3
131,21,17,5,2
131,15,4,6,1
131,23,3,7,0
131,44,16,8,0
131,13,15,9,0
131,11,17,10,0
131,17,18,11,0
131,2,15,12,0
131,49,21,13,0
131,62,18,14,0
131,18,4,15,0
131,31,3,\N,0
131,66,7,\N,0
131,56,19,\N,0
131,63,7,\N,0
131,37,19,\N,0
131,59,21,\N,0
131,35,16,\N,0
132,22,6,1,10
132,30,6,2,6
132,8,1,3,4
132,23,3,4,3
132,18,4,5,2
132,13,15,6,1
132,2,15,7,0
132,15,4,8,0
132,44,16,9,0
132,37,19,10,0
132,59,21,11,0
132,35,16,12,0
132,49,21,13,0
132,66,7,14,0
132,17,18,15,0
132,11,17,16,0
132,63,7,\N,0
132,62,18,\N,0
132,56,19,\N,0
132,31,3,\N,0
132,14,1,\N,0
132,21,17,\N,0
133,30,6,1,10
133,22,6,2,6
133,31,3,3,4
133,35,16,4,3
133,44,16,5,2
133,2,15,6,1
133,21,17,7,0
133,23,3,8,0
133,13,15,9,0
133,14,1,10,0
133,37,19,11,0
133,18,4,12,0
133,11,17,\N,0
133,8,1,\N,0
133,15,4,\N,0
133,59,21,\N,0
133,56,19,\N,0
133,49,21,\N,0
133,63,7,\N,0
133,17,18,\N,0
133,66,7,\N,0
134,30,6,1,10
134,8,1,2,6
134,14,1,3,4
134,31,3,4,3
134,23,3,5,2
134,18,4,6,1
134,2,15,7,0
134,17,18,8,0
134,37,19,9,0
134,62,18,10,0
134,66,7,11,0
134,56,19,\N,0
134,15,4,\N,0
134,13,15,\N,0
134,63,7,\N,0
134,35,16,\N,0
134,44,16,\N,0
134,11,17,\N,0
134,22,6,\N,0
134,49,21,\N,0
134,59,21,\N,0
134,21,17,\N,0
135,30,6,1,10
135,31,3,2,6
135,23,3,3,4
135,22,6,4,3
135,14,1,5,2
135,2,15,6,1
135,13,15,7,0
135,11,17,8,0
135,63,7,9,0
135,21,17,\N,0
135,8,1,\N,0
135,56,19,\N,0
135,59,21,\N,0
135,44,16,\N,0
135,15,4,\N,0
135,35,16,\N,0
135,18,4,\N,0
135,66,7,\N,0
135,17,18,\N,0
135,49,21,\N,0
135,37,19,\N,0
136,22,6,1,10
136,30,6,2,6
136,23,3,3,4
136,8,1,4,3
136,14,1,5,2
136,21,17,6,1
136,13,15,7,0
136,15,4,8,0
136,2,15,9,0
136,11,17,10,0
136,31,3,11,0
136,44,16,12,0
136,37,19,13,0
136,66,7,14,0
136,63,7,15,0
136,17,18,16,0
136,19,18,\N,0
136,18,4,\N,0
136,56,19,\N,0
136,35,16,\N,0
137,30,6,1,10
137,22,6,2,6
137,31,3,3,4
137,14,1,4,3
137,23,3,5,2
137,56,19,6,1
137,63,7,7,0
137,35,16,8,0
137,66,7,9,0
137,2,15,10,0
137,11,17,11,0
137,44,16,12,0
137,21,17,\N,0
137,37,19,\N,0
137,13,15,\N,0
137,8,1,\N,0
137,15,4,\N,0
137,19,18,\N,0
137,18,4,\N,0
137,17,18,\N,0
138,22,6,1,10
138,30,6,2,6
138,56,19,3,4
138,15,4,4,3
138,18,4,5,2
138,44,16,6,1
138,14,1,7,0
138,21,17,8,0
138,35,16,9,0
138,2,15,10,0
138,63,7,11,0
138,11,17,12,0
138,62,18,13,0
138,31,3,\N,0
138,8,1,\N,0
138,17,18,\N,0
138,13,15,\N,0
138,37,19,\N,0
138,66,7,\N,0
138,23,3,\N,0
139,22,6,1,10
139,30,6,2,6
139,14,1,3,4
139,31,3,4,3
139,15,4,5,2
139,35,16,6,1
139,21,17,7,0
139,18,4,8,0
139,2,15,9,0
139,56,19,10,0
139,11,17,11,0
139,44,16,12,0
139,49,15,13,0
139,63,7,14,0
139,66,7,15,0
139,23,3,16,0
139,8,1,\N,0
139,62,18,\N,0
139,17,18,\N,0
139,37,19,\N,0
140,30,6,1,10
140,22,6,2,6
140,8,1,3,4
140,31,3,4,3
140,11,17,5,2
140,18,4,6,1
140,2,15,7,0
140,63,7,8,0
140,56,19,9,0
140,17,18,10,0
140,23,3,11,0
140,37,19,\N,0
140,21,17,\N,0
140,15,4,\N,0
140,35,16,\N,0
140,62,18,\N,0
140,44,16,\N,0
140,14,1,\N,0
140,13,15,\N,0
140,66,7,\N,0
141,30,6,1,10
141,14,1,2,6
141,22,6,3,4
141,2,15,4,3
141,49,17,5,2
141,8,15,6,1
141,44,16,7,0
141,54,19,8,0
141,55,20,9,0
141,50,21,10,0
141,56,19,11,0
141,4,18,12,0
141,21,22,13,0
141,18,22,\N,0
141,31,3,\N,0
141,15,17,\N,0
141,57,1,\N,0
141,23,3,\N,0
141,35,16,\N,0
141,58,18,\N,0
141,59,21,\N,0
141,60,20,\N,0
142,30,6,1,10
142,22,6,2,6
142,14,1,3,4
142,49,17,4,3
142,23,3,5,2
142,57,1,6,1
142,50,21,7,0
142,15,17,8,0
142,55,20,9,0
142,54,19,10,0
142,18,22,11,0
142,60,20,12,0
142,4,18,13,0
142,58,18,14,0
142,21,22,\N,0
142,35,16,\N,0
142,2,15,\N,0
142,59,21,\N,0
142,31,3,\N,0
142,56,19,\N,0
142,44,16,\N,0
142,8,15,\N,0
143,14,1,1,10
143,30,6,2,6
143,2,15,3,4
143,44,16,4,3
143,15,17,5,2
143,21,22,6,1
143,35,16,7,0
143,55,20,8,0
143,58,18,9,0
143,18,22,10,0
143,49,17,11,0
143,8,15,\N,0
143,23,3,\N,0
143,60,20,\N,0
143,56,19,\N,0
143,31,3,\N,0
143,50,21,\N,0
143,54,19,\N,0
143,4,18,\N,0
143,59,21,\N,0
143,22,6,\N,0
143,57,1,\N,0
144,23,3,1,10
144,14,1,2,6
144,22,6,3,4
144,57,1,4,3
144,15,17,5,2
144,49,17,6,1
144,2,15,7,0
144,44,16,8,0
144,55,20,9,0
144,59,21,10,0
144,54,19,11,0
144,18,22,12,0
144,58,18,\N,0
144,31,3,\N,0
144,56,19,\N,0
144,21,22,\N,0
144,35,16,\N,0
144,60,20,\N,0
144,30,6,\N,0
144,8,15,\N,0
144,50,21,\N,0
144,4,18,\N,0
145,30,6,1,10
145,31,3,2,6
145,35,16,3,4
145,15,17,4,3
145,14,1,5,2
145,2,15,6,1
145,44,16,7,0
145,8,15,8,0
145,57,1,9,0
145,55,20,10,0
145,54,20,11,0
145,50,21,12,0
145,4,18,13,0
145,21,22,14,0
145,18,22,15,0
145,58,18,16,0
145,22,6,\N,0
145,56,19,\N,0
145,23,3,\N,0
145,59,21,\N,0
145,37,19,\N,0
145,49,17,\N,0
146,14,1,1,10
146,30,6,2,6
146,22,6,3,4
146,8,15,4,3
146,44,16,5,2
146,50,21,6,1
146,56,19,7,0
146,35,16,8,0
146,2,15,9,0
146,55,20,10,0
146,54,20,11,0
146,18,22,\N,0
146,37,19,\N,0
146,31,3,\N,0
146,4,18,\N,0
146,58,18,\N,0
146,59,21,\N,0
146,15,17,\N,0
146,23,3,\N,0
146,21,22,\N,0
146,57,1,\N,0
146,49,17,\N,0
147,30,6,1,10
147,22,6,2,6
147,56,19,3,4
147,35,16,4,3
147,14,1,5,2
147,55,20,6,1
147,18,22,7,0
147,50,21,8,0
147,59,21,9,0
147,8,15,10,0
147,23,3,\N,0
147,58,18,\N,0
147,4,18,\N,0
147,49,17,\N,0
147,21,22,\N,0
147,15,17,\N,0
147,54,20,\N,0
147,37,19,\N,0
147,57,1,\N,0
147,44,16,\N,0
147,31,3,\N,0
147,2,15,\N,0
148,23,3,1,10
148,30,6,2,6
148,57,1,3,4
148,8,15,4,3
