raceId,driverId,position,q1
847,1,5,1:14.114
847,3,6,1:14.920
847,18,7,1:14.374
847,30,8,1:14.970
847,2,9,1:15.096
847,808,10,1:14.699
847,814,11,1:14.874
847,813,12,1:15.585
847,155,13,1:15.694
847,16,14,1:14.931
847,67,15,1:15.901
847,22,16,1:15.331
847,37,17,1:16.229
847,153,18,1:16.294
847,15,19,1:16.745
847,5,20,1:16.786
847,24,21,1:18.424
847,10,22,1:18.537
847,39,23,1:18.574
847,816,24,1:19.414
848,20,1,1:39.116
848,17,2,1:39.956
848,1,3,1:39.244
848,4,4,1:39.725
848,13,5,1:38.413
848,18,6,1:39.453
848,3,7,1:39.266
848,30,8,1:39.198
848,2,9,1:39.877
848,16,10,1:39.329
848,808,11,1:39.690
848,814,12,1:39.852
848,22,13,1:39.602
848,155,14,1:40.131
848,813,15,1:39.690
848,815,16,1:39.494
848,67,17,1:39.679
848,153,18,1:40.232
848,5,19,1:41.664
848,15,20,1:42.234
848,10,21,1:42.553
848,24,22,1:43.584
848,816,23,1:43.735
848,39,24,1:44.363
849,17,1,1:32.670
849,20,2,1:32.977
849,4,3,1:32.986
849,13,4,1:32.760
849,18,5,1:34.230
849,814,6,1:34.472
849,813,7,1:32.702
849,155,8,1:34.324
849,3,9,1:34.186
849,1,10,1:33.581
849,16,11,1:34.454
849,815,12,1:34.145
849,30,13,1:34.160
849,808,14,1:34.428
849,22,15,1:33.532
849,2,16,1:35.132
849,5,17,1:34.923
849,153,18,1:35.245
849,67,19,1:35.749
849,10,20,1:36.203
849,15,21,1:36.456
849,816,22,1:37.154
849,24,23,1:37.484
849,817,24,1:38.059
850,17,1,1:33.096
850,1,2,1:32.934
850,20,3,1:32.973
850,4,4,1:32.916
850,13,5,1:31.826
850,3,6,1:32.785
850,18,7,1:33.224
850,16,8,1:32.286
850,808,9,1:33.187
850,30,10,1:32.603
850,2,11,1:32.505
850,814,12,1:32.651
850,813,13,1:33.003
850,22,14,1:33.664
850,815,15,1:33.295
850,67,16,1:33.635
850,153,17,1:33.658
850,155,18,1:33.786
850,5,19,1:35.599
850,10,20,1:36.400
850,812,21,1:36.422
850,816,22,1:36.641
850,24,23,1:37.011
850,817,24,1:37.036
851,20,1,1:21.740
851,1,2,1:21.636
851,18,3,1:22.038
851,13,4,1:22.130
851,4,5,1:21.578
851,17,6,1:22.208
851,3,7,1:22.996
851,16,8,1:22.237
851,30,9,1:22.876
851,815,10,1:23.067
851,814,11,1:22.976
851,808,12,1:23.070
851,155,13,1:23.278
851,2,14,1:23.024
851,22,15,1:23.075
851,153,16,1:23.285
851,813,17,1:23.847
851,67,18,1:24.070
851,5,19,1:24.362
851,15,20,1:24.534
851,10,21,1:26.294
851,24,22,1:26.323
851,817,23,1:26.479
851,816,24,1:26.510
852,20,1,2:03.029
852,1,2,2:03.008
852,17,3,2:02.827
852,13,4,2:05.834
852,3,5,2:05.091
852,153,6,2:05.419
852,811,7,2:05.047
852,4,8,2:04.450
852,815,9,2:06.284
852,808,10,2:05.292
852,67,11,2:04.744
852,155,12,2:07.194
852,18,13,2:01.813
852,22,14,2:05.720
852,16,15,2:06.000
852,813,16,2:05.621
852,5,17,2:06.780
852,814,18,2:07.758
852,15,19,2:08.773
852,10,20,2:09.566
852,816,21,2:11.601
852,24,22,2:11.616
852,817,23,2:13.077
854,20,1,1:46.397
854,17,2,1:47.332
854,18,3,1:46.956
854,1,4,1:47.014
854,4,5,1:47.054
854,13,6,1:47.945
854,3,7,1:47.688
854,30,8,1:48.819
854,16,9,1:47.952
854,814,10,1:48.022
854,815,11,1:47.717
854,22,12,1:48.061
854,813,13,1:49.710
854,67,14,1:48.753
854,811,15,1:48.861
854,153,16,1:49.588
854,155,17,1:48.054
854,808,18,1:49.835
854,5,19,1:50.948
854,15,20,1:51.012
854,10,21,1:52.154
854,816,22,1:52.363
854,817,23,1:52.404
854,24,24,1:52.810
855,20,1,1:33.051
855,18,2,1:32.947
855,1,3,1:32.843
855,13,4,1:33.235
855,4,5,1:32.817
855,17,6,1:33.135
855,155,10,1:32.626
855,30,7,1:33.748
855,811,8,1:33.359
855,808,9,1:32.877
855,16,11,1:32.761
855,814,12,1:33.499
855,22,13,1:33.921
855,813,14,1:33.781
855,67,15,1:33.064
855,153,16,1:35.111
855,815,17,1:34.704
855,5,18,1:35.454
855,15,19,1:35.514
855,816,20,1:36.439
855,10,21,1:36.507
855,817,22,1:37.846
855,3,23,\N
855,24,24,\N
856,1,1,1:37.525
856,20,2,1:39.093
856,18,3,1:37.929
856,17,4,1:39.071
856,13,5,1:38.670
856,4,6,1:38.393
856,3,7,1:38.426
856,808,8,1:38.378
856,814,9,1:38.549
856,16,10,1:38.789
856,153,11,1:39.392
856,30,12,1:38.502
856,67,13,1:39.352
856,155,14,1:39.464
856,811,15,1:39.316
856,813,16,1:39.436
856,815,17,1:39.097
856,22,18,1:39.538
856,5,19,1:40.522
856,15,20,1:41.101
856,10,21,1:42.091
856,816,22,1:43.483
856,24,23,1:43.758
856,817,24,\N
857,20,1,1:26.218
857,1,2,1:26.563
857,17,3,1:26.473
857,4,4,1:26.774
857,18,5,1:26.225
857,13,6,1:27.012
857,3,7,1:26.364
857,16,8,1:26.271
857,67,9,1:26.608
857,153,10,1:26.557
857,808,11,1:26.189
857,30,12,1:26.790
857,814,13,1:26.864
857,813,14,1:26.829
857,811,15,1:26.766
857,22,16,1:27.479
857,815,17,1:27.249
857,155,18,1:27.876
857,5,19,1:28.565
857,15,20,1:28.752
857,817,21,1:30.216
857,39,22,1:30.238
857,816,23,1:30.866
857,10,24,1:34.046
858,20,1,1:40.478
858,1,2,1:39.782
858,18,3,1:40.227
858,17,4,1:40.167
858,4,5,1:41.380
858,13,6,1:41.592
858,3,7,1:41.120
858,30,8,1:42.605
858,16,9,1:40.595
858,814,10,1:41.064
858,815,11,1:41.311
858,808,12,1:40.955
858,67,13,1:41.737
858,811,14,1:41.391
858,153,15,1:41.386
858,155,16,1:41.613
858,813,17,1:42.258
858,5,18,1:42.979
858,15,19,1:43.884
858,10,20,1:44.515
858,817,21,1:44.641
858,816,22,1:44.699
858,24,23,1:45.159
859,20,1,1:13.664
859,17,2,1:13.467
859,18,3,1:13.281
859,1,4,1:13.361
859,4,5,1:13.969
859,3,6,1:14.083
859,13,7,1:14.269
859,16,8,1:13.480
859,811,9,1:14.453
859,30,10,1:13.694
859,814,11,1:13.733
859,22,12,1:14.117
859,153,13,1:14.225
859,67,14,1:14.500
859,808,15,1:13.859
859,155,16,1:14.571
859,815,17,1:14.430
859,813,18,1:14.625
859,5,19,1:15.068
859,15,20,1:15.358
859,24,21,1:16.631
859,817,22,1:16.890
859,816,23,1:17.019
859,10,24,1:17.060
860,1,1,1:26.800
860,18,2,1:26.832
860,154,3,1:26.498
860,30,4,1:26.586
860,17,5,1:27.117
860,20,6,1:26.773
860,3,7,1:26.763
860,813,8,1:26.803
860,807,9,1:27.464
860,817,10,1:27.024
860,818,11,1:26.493
860,4,12,1:26.688
860,155,13,1:26.182
860,811,14,1:27.004
860,814,15,1:27.469
860,13,16,1:27.633
860,815,17,1:26.596
860,8,18,1:27.758
860,5,19,1:28.679
860,808,20,1:29.018
860,10,21,1:30.923
860,819,22,1:31.670
860,37,23,1:33.495
860,39,24,1:33.643
861,1,1,1:37.813
861,18,2,1:37.575
861,30,3,1:37.517
861,17,4,1:37.172
861,8,5,1:37.961
861,20,6,1:38.102
861,154,7,1:38.058
861,3,8,1:37.696
861,4,9,1:38.151
861,815,10,1:37.933
861,813,11,1:37.789
861,13,12,1:38.381
861,811,13,1:38.437
861,814,14,1:38.325
861,817,15,1:38.419
861,807,16,1:38.303
861,155,17,1:38.372
861,818,18,1:39.077
861,5,19,1:39.306
861,808,20,1:39.567
861,10,21,1:40.903
861,819,22,1:41.250
861,37,23,1:42.914
861,39,24,1:43.655
862,3,1,1:36.875
862,1,2,1:36.763
862,30,3,1:36.797
862,155,4,1:36.863
862,8,5,1:36.850
862,18,6,1:36.746
862,17,7,1:36.682
862,815,8,1:36.198
862,4,9,1:36.292
862,154,10,1:36.343
862,20,11,1:36.911
862,13,12,1:36.556
862,813,13,1:36.528
862,811,14,1:36.674
862,814,15,1:36.639
862,807,16,1:36.921
862,817,17,1:36.933
862,818,18,1:37.714
862,5,19,1:38.463
862,808,20,1:38.677
862,10,21,1:39.282
862,819,22,1:39.717
862,37,23,1:40.411
862,39,24,1:41.000
863,20,1,1:34.308
863,1,2,1:34.813
863,17,3,1:34.015
863,18,4,1:34.792
863,3,5,1:34.588
863,817,6,1:33.988
863,154,7,1:34.041
863,815,8,1:33.814
863,4,9,1:34.760
863,814,10,1:36.624
863,8,11,1:34.552
863,155,12,1:34.131
863,807,13,1:34.601
863,13,14,1:34.372
863,811,15,1:34.466
863,5,16,1:34.852
863,813,17,1:34.639
863,30,18,1:34.865
863,818,19,1:35.014
863,808,20,1:35.823
863,819,21,1:37.683
863,37,22,1:37.883
863,10,23,1:37.905
863,39,24,1:38.314
864,1,1,1:22.583
864,813,2,1:23.380
864,4,3,1:23.276
864,154,4,1:23.248
864,8,5,1:23.406
864,815,6,1:24.261
864,3,7,1:23.370
864,20,8,1:23.850
864,30,9,1:23.757
864,155,10,1:23.386
864,18,11,1:23.510
864,17,12,1:23.592
864,814,13,1:23.852
864,807,14,1:23.720
864,818,15,1:24.362
864,817,16,1:23.906
864,13,17,1:23.886
864,811,18,1:24.981
864,808,19,1:25.277
864,5,20,1:25.507
864,819,21,1:26.582
864,10,22,1:27.032
864,37,23,1:27.555
864,39,24,1:31.122
865,30,1,1:15.873
865,17,2,1:16.013
865,3,3,1:15.900
865,1,4,1:16.063
865,154,5,1:15.718
865,4,6,1:16.153
865,13,7,1:15.983
865,8,8,1:15.889
865,813,9,1:16.017
865,20,10,1:15.757
865,807,11,1:15.418
865,155,12,1:15.648
865,18,13,1:16.399
865,811,14,1:15.923
865,814,15,1:16.062
865,817,16,1:16.360
865,818,17,1:16.491
865,5,18,1:16.538
865,808,19,1:17.404
865,10,20,1:17.947
865,37,21,1:18.096
865,819,22,1:18.476
865,39,23,1:19.310
866,20,1,1:14.661
866,1,2,1:14.891
866,4,3,1:14.916
866,17,4,1:14.956
866,3,5,1:15.098
866,13,6,1:15.194
866,154,7,1:15.163
866,814,8,1:15.019
866,30,9,1:14.892
866,18,10,1:14.799
866,155,11,1:15.101
866,8,12,1:14.995
866,807,13,1:15.106
866,817,14,1:15.552
866,815,15,1:15.326
866,811,16,1:14.995
866,813,17,1:14.979
866,5,18,1:16.263
866,808,19,1:16.482
866,818,20,1:16.602
866,37,21,1:17.492
866,10,22,1:17.901
866,819,23,1:18.255
866,39,24,1:18.330
867,20,1,1:39.626
867,1,2,1:39.169
867,813,3,1:38.825
867,154,4,1:39.530
867,8,5,1:39.464
867,3,6,1:39.061
867,155,7,1:39.651
867,807,8,1:39.009
867,18,9,1:39.622
867,814,10,1:38.858
867,4,11,1:39.409
867,30,12,1:39.447
867,13,13,1:39.388
867,811,14,1:39.449
867,815,15,1:39.353
867,5,16,1:40.087
867,817,17,1:39.924
867,818,18,1:40.203
867,17,19,1:40.395
867,808,20,1:40.457
867,37,21,1:42.171
867,39,22,1:42.527
867,819,23,1:42.675
868,4,1,1:46.515
868,17,2,1:47.276
868,30,3,1:46.571
868,20,4,1:46.279
868,13,5,1:47.401
868,8,6,1:47.309
868,813,7,1:46.449
868,1,8,1:47.433
868,807,9,1:46.334
868,154,10,1:47.043
868,814,11,1:47.582
868,155,12,1:46.649
868,3,13,1:47.724
868,817,14,1:47.266
868,811,15,1:47.105
868,818,16,1:47.705
868,815,17,1:46.494
868,18,18,1:48.044
868,808,19,1:49.027
868,5,20,1:49.477
868,10,21,1:51.618
868,37,22,1:52.742
868,39,23,1:53.040
868,819,24,1:54.143
869,4,1,1:16.073
869,20,2,1:16.393
869,17,3,1:16.500
869,30,4,1:16.686
869,807,5,1:16.271
869,813,6,1:16.181
869,18,7,1:16.507
869,1,8,1:16.221
869,814,9,1:16.352
869,8,10,1:15.693
869,817,11,1:16.516
869,815,12,1:15.726
869,155,13,1:16.481
869,13,14,1:16.265
869,154,15,1:16.685
869,811,16,1:16.426
869,3,17,1:15.988
869,818,18,1:16.741
869,5,19,1:17.620
869,808,20,1:18.531
869,819,21,1:19.220
869,10,22,1:19.291
869,37,23,1:19.912
869,39,24,1:20.230
870,1,1,1:21.794
870,154,2,1:22.755
870,20,3,1:22.948
870,18,4,1:22.028
870,8,5,1:22.234
870,4,6,1:22.095
870,13,7,1:22.203
870,813,8,1:22.475
870,811,9,1:22.271
870,807,10,1:22.176
870,17,11,1:22.829
870,814,12,1:21.912
870,3,13,1:22.079
870,815,14,1:22.110
870,155,15,1:22.801
870,818,16,1:22.799
870,30,17,1:22.436
870,817,18,1:23.250
870,5,19,1:23.576
870,808,20,1:24.167
870,819,21,1:25.244
870,10,22,1:25.476
870,37,23,1:25.916
870,39,24,1:26.178
871,18,1,1:49.250
871,155,2,1:49.686
871,813,3,1:48.993
871,8,4,1:49.546
871,815,5,1:49.642
871,4,6,1:49.401
871,17,7,1:49.859
871,1,8,1:49.605
871,154,9,1:50.126
871,814,10,1:50.033
871,20,11,1:49.722
871,807,12,1:49.362
871,30,13,1:49.742
871,13,14,1:49.588
871,818,15,1:49.763
871,817,16,1:49.572
871,811,17,1:49.958
871,3,18,1:50.181
871,5,19,1:51.739
871,808,20,1:51.967
871,10,21,1:52.336
871,37,22,1:53.030
871,819,23,1:53.493
871,39,24,1:54.989
872,1,1,1:24.211
872,18,2,1:24.672
872,13,3,1:24.882
872,814,4,1:24.875
872,30,5,1:25.302
872,20,6,1:25.011
872,3,7,1:24.689
872,8,8,1:25.151
872,155,9,1:25.317
872,4,10,1:24.175
872,17,11,1:25.556
872,813,12,1:25.103
872,815,13,1:25.300
872,811,14,1:25.135
872,817,15,1:25.728
872,816,16,1:25.834
872,818,17,1:25.649
872,5,18,1:26.382
872,808,19,1:26.887
872,10,20,1:27.039
872,819,21,1:27.073
872,39,22,1:27.441
872,37,23,1:27.629
873,1,1,1:48.285
873,813,2,1:49.494
873,20,3,1:48.240
873,18,4,1:49.381
873,4,5,1:49.391
873,814,6,1:48.028
873,17,7,1:48.717
873,154,8,1:47.688
873,30,9,1:49.546
873,3,10,1:49.463
873,807,11,1:49.547
873,8,12,1:48.169
873,13,13,1:49.767
873,815,14,1:49.055
873,817,15,1:49.023
873,818,16,1:49.564
873,811,17,1:49.809
873,155,18,1:49.933
873,808,19,1:50.846
873,5,20,1:51.137
873,10,21,1:51.370
873,819,22,1:51.762
873,39,23,1:52.372
873,37,24,1:53.355
874,20,1,1:32.608
874,17,2,1:32.951
874,18,3,1:33.077
874,155,4,1:32.042
874,154,5,1:32.029
874,815,6,1:32.147
874,4,7,1:32.459
874,8,8,1:32.221
874,1,9,1:33.061
874,807,10,1:32.828
874,13,11,1:32.946
874,814,12,1:32.898
874,30,13,1:33.349
874,813,14,1:32.834
874,3,15,1:33.015
874,817,16,1:33.059
874,818,17,1:33.370
874,811,18,1:33.405
874,5,19,1:34.657
874,10,20,1:35.213
874,37,21,1:35.385
874,819,22,1:35.429
874,808,23,1:35.432
874,39,24,1:36.734
875,17,1,1:38.397
875,20,2,1:38.208
875,1,3,1:39.180
875,4,4,1:39.144
875,8,5,1:38.887
875,13,6,1:38.937
875,154,7,1:38.863
875,807,8,1:38.981
875,3,9,1:38.999
875,30,10,1:38.808
875,18,11,1:38.615
875,815,12,1:38.630
875,155,13,1:38.719
875,814,14,1:38.942
875,813,15,1:39.024
875,817,16,1:38.784
875,818,17,1:38.744
875,811,18,1:39.443
875,808,19,1:40.207
875,5,20,1:40.333
875,819,21,1:41.317
875,10,22,1:41.371
875,37,23,1:42.881
876,20,1,1:26.387
876,17,2,1:26.744
876,1,3,1:26.516
876,18,4,1:26.564
876,4,5,1:26.829
876,13,6,1:26.939
876,8,7,1:26.740
876,815,8,1:27.179
876,813,9,1:26.048
876,3,10,1:26.458
876,154,11,1:26.897
876,807,12,1:27.185
876,811,13,1:26.851
876,30,14,1:27.482
876,817,15,1:27.006
876,814,16,1:27.462
876,155,17,1:27.517
876,818,18,1:27.525
876,808,19,1:28.756
876,5,20,1:29.500
876,10,21,1:29.613
876,37,22,1:30.592
876,39,23,1:30.593
876,819,24,1:30.662
877,1,1,1:41.497
877,17,2,1:41.933
877,20,3,1:42.160
877,813,4,1:41.981
877,8,5,1:42.222
877,18,6,1:42.342
877,4,7,1:41.939
877,3,8,1:41.926
877,13,9,1:41.974
877,154,10,1:42.046
877,807,11,1:42.579
877,815,12,1:42.624
877,814,13,1:42.572
877,30,14,1:42.735
877,811,15,1:43.298
877,155,16,1:43.582
877,817,17,1:43.280
877,818,18,1:44.058
877,5,19,1:44.956
877,819,20,1:45.089
877,808,21,1:45.151
877,10,22,1:45.426
877,37,23,1:45.766
877,39,24,1:46.382
878,20,1,1:36.558
878,1,2,1:37.058
878,17,3,1:37.215
878,154,4,1:37.486
878,8,5,1:38.051
878,30,6,1:37.927
878,13,7,1:37.667
878,807,8,1:37.756
878,4,9,1:37.968
878,813,10,1:37.537
878,811,11,1:37.520
878,18,12,1:37.565
878,814,13,1:38.104
878,818,14,1:38.434
878,815,15,1:38.500
878,155,16,1:38.418
878,3,17,1:38.862
878,817,18,1:39.114
878,10,19,1:40.056
878,819,20,1:40.664
878,808,21,1:40.809
878,5,22,1:41.166
878,37,23,1:42.011
878,39,24,1:42.740
879,1,1,1:15.075
879,18,2,1:15.456
879,17,3,1:16.180
879,20,4,1:15.644
879,13,5,1:16.263
879,813,6,1:16.266
879,807,7,1:15.536
879,4,8,1:16.097
879,8,9,1:16.432
879,3,10,1:15.929
879,814,11,1:15.901
879,811,12,1:15.333
879,815,13,1:15.974
879,30,14,1:16.005
879,155,15,1:16.400
879,817,16,1:16.744
879,818,17,1:16.722
879,154,18,1:16.967
879,808,19,1:17.073
879,5,20,1:17.086
879,10,21,1:17.508
879,819,22,1:18.104
879,39,23,1:19.576
879,37,24,1:19.699
880,20,1,1:44.657
880,17,2,1:44.472
880,1,3,1:45.456
880,13,4,1:44.635
880,4,5,1:43.850
880,3,6,1:43.380
880,8,7,1:45.545
880,154,8,1:44.284
880,814,9,1:45.601
880,18,10,1:44.688
880,807,11,1:45.930
880,16,12,1:47.330
880,818,13,1:44.871
880,817,14,1:46.450
880,815,15,1:44.400
880,822,16,1:47.328
880,813,17,1:47.614
880,821,18,1:47.776
880,824,19,1:48.147
880,820,20,1:48.909
880,823,21,1:49.519
880,819,22,1:50.626
881,20,1,1:37.899
881,13,2,1:37.712
881,4,3,1:37.314
881,1,4,1:37.513
881,17,5,1:37.619
881,3,6,1:37.239
881,8,7,1:36.959
881,18,8,1:37.487
881,16,9,1:36.809
881,815,10,1:37.702
881,154,11,1:37.363
881,807,12,1:37.931
881,817,13,1:37.722
881,821,14,1:37.707
881,814,15,1:37.493
881,813,16,1:37.867
881,818,17,1:38.157
881,822,18,1:38.207
881,824,19,1:38.434
881,819,20,1:39.314
881,820,21,1:39.672
881,823,22,1:39.932
882,1,1,1:35.793
882,8,2,1:37.046
882,4,3,1:36.253
882,3,4,1:35.959
882,13,5,1:35.972
882,154,6,1:36.929
882,817,7,1:36.993
882,18,8,1:36.667
882,20,9,1:36.537
882,807,10,1:36.985
882,814,11,1:37.478
882,815,12,1:36.952
882,16,13,1:37.349
882,17,14,1:36.148
882,813,15,1:37.281
882,818,16,1:37.508
882,822,17,1:37.769
882,821,18,1:37.990
882,824,19,1:38.780
882,820,20,1:39.537
882,819,21,1:39.614
882,823,22,1:39.660
883,3,1,1:33.364
883,20,2,1:33.327
883,4,3,1:32.878
883,1,4,1:33.498
883,17,5,1:33.966
883,13,6,1:33.780
883,814,7,1:33.762
883,16,8,1:34.048
883,8,9,1:33.827
883,18,10,1:34.071
883,154,11,1:33.498
883,815,12,1:34.310
883,817,13,1:34.120
883,807,14,1:34.409
883,822,15,1:34.425
883,818,16,1:34.314
883,813,17,1:34.425
883,821,18,1:34.730
883,819,19,1:35.283
883,824,20,1:36.178
883,823,21,1:36.304
883,820,22,1:36.476
884,3,1,1:21.913
884,1,2,1:21.728
884,20,3,1:22.158
884,8,4,1:22.210
884,4,5,1:22.264
884,13,6,1:22.492
884,154,7,1:22.613
884,17,8,1:22.342
884,815,9,1:23.116
884,814,10,1:22.663
884,817,11,1:22.905
884,818,12,1:22.775
884,16,13,1:22.952
884,18,14,1:23.166
884,807,15,1:23.058
884,821,16,1:23.218
884,822,17,1:23.260
884,813,18,1:23.318
884,823,19,1:24.661
884,824,20,1:24.713
884,820,21,1:24.996
884,819,22,1:25.070
885,3,1,1:24.620
885,1,2,1:23.779
885,20,3,1:24.243
885,17,4,1:25.352
885,8,5,1:25.835
885,4,6,1:23.712
885,815,7,1:24.682
885,16,8,1:25.108
885,18,9,1:23.744
885,818,10,1:23.699
885,807,11,1:25.547
885,817,12,1:24.852
885,154,13,1:23.738
885,822,14,1:24.681
885,823,15,1:26.095
885,813,16,1:23.452
885,814,17,1:26.322
885,819,18,1:26.633
885,821,19,1:26.917
885,820,20,1:27.303
885,824,21,\N
885,13,22,\N
886,20,1,1:22.318
886,1,2,1:23.801
886,822,3,1:23.446
886,3,4,1:23.840
886,17,5,1:23.247
886,4,6,1:23.224
886,818,7,1:24.159
886,16,8,1:24.551
886,8,9,1:24.451
886,817,10,1:24.770
886,807,11,1:23.899
886,815,12,1:24.176
886,813,13,1:24.776
886,18,14,1:24.021
886,821,15,1:24.408
886,13,16,1:23.735
886,814,17,1:24.908
886,819,18,1:25.626
886,154,19,1:25.716
886,824,20,1:26.508
886,820,21,1:27.062
886,823,22,1:27.110
887,1,1,1:30.995
887,3,2,1:31.355
887,20,3,1:31.559
887,17,4,1:31.605
887,814,5,1:32.062
887,817,6,1:32.097
887,16,7,1:32.002
887,154,8,1:31.466
887,8,9,1:31.400
887,4,10,1:32.266
887,18,11,1:31.979
887,13,12,1:32.241
887,818,13,1:32.105
887,815,14,1:31.953
887,807,15,1:32.168
887,813,16,1:32.512
887,822,17,1:32.664
887,821,18,1:32.666
887,819,19,1:33.866
887,824,20,1:34.108
887,823,21,1:35.481
887,820,22,1:35.858
888,1,1,1:31.131
888,20,2,1:31.269
888,17,3,1:31.428
888,8,4,1:30.676
888,154,5,1:31.242
888,817,6,1:31.081
888,13,7,1:30.547
888,4,8,1:30.709
888,18,9,1:31.181
888,807,10,1:31.132
888,3,11,1:31.322
888,814,12,1:31.322
888,815,13,1:31.498
888,821,14,1:31.681
888,16,15,1:31.320
888,818,16,1:31.629
888,822,17,1:31.693
888,813,18,1:31.707
888,819,19,1:32.937
888,824,20,1:33.063
888,823,21,1:33.734
888,820,22,1:34.098
890,1,1,1:20.363
890,20,2,1:20.646
890,154,3,1:20.447
890,3,4,1:20.350
890,4,5,1:20.652
890,8,6,1:20.867
890,13,7,1:21.004
890,817,8,1:21.181
890,815,9,1:21.612
890,17,10,1:21.264
890,16,11,1:21.471
890,807,12,1:21.028
890,18,13,1:21.131
890,818,14,1:21.345
890,813,15,1:20.816
890,822,16,1:21.135
890,821,17,1:21.724
890,814,18,1:22.043
890,819,19,1:23.007
890,823,20,1:23.333
890,824,21,1:23.787
890,820,22,1:23.997
891,1,1,2:00.368
891,20,2,2:01.863
891,17,3,2:01.597
891,3,4,2:01.099
891,814,5,2:02.338
891,18,6,2:01.301
891,154,7,2:02.476
891,8,8,2:01.151
891,4,9,2:00.190
891,13,10,2:01.462
891,807,11,2:01.712
891,16,12,2:02.749
891,815,13,2:02.425
891,823,14,2:00.564
891,824,15,2:02.110
891,820,16,2:02.948
891,813,17,2:03.072
891,818,18,2:03.300
891,817,19,2:03.317
891,822,20,2:03.432
891,821,21,2:04.324
891,819,22,2:07.384
892,20,1,1:24.319
892,17,2,1:24.923
892,807,3,1:24.776
892,13,4,1:24.950
892,4,5,1:24.661
892,3,6,1:24.527
892,817,7,1:24.655
892,815,8,1:24.635
892,18,9,1:24.739
892,818,10,1:24.630
892,8,11,1:24.819
892,1,12,1:24.589
892,154,13,1:24.737
892,16,14,1:25.030
892,813,15,1:24.905
892,814,16,1:25.009
892,821,17,1:25.226
892,822,18,1:25.291
892,823,19,1:26.406
892,819,20,1:26.563
892,824,21,1:27.085
892,820,22,1:27.480
893,20,1,1:45.376
893,3,2,1:45.208
893,154,3,1:45.851
893,17,4,1:45.271
893,1,5,1:44.196
893,13,6,1:45.658
893,4,7,1:45.115
893,18,8,1:45.009
893,817,9,1:45.379
893,821,10,1:45.483
893,807,11,1:45.381
893,818,12,1:45.657
893,8,13,1:45.522
893,815,14,1:45.164
893,16,15,1:45.960
893,822,16,1:45.982
893,814,17,1:46.121
893,813,18,1:46.619
893,819,19,1:48.111
893,823,20,1:48.320
893,824,21,1:48.830
893,820,22,1:48.930
894,20,1,1:38.683
894,1,2,1:38.574
894,17,3,1:39.138
894,154,4,1:39.065
894,3,5,1:38.418
894,4,6,1:38.520
894,13,7,1:38.884
894,807,8,1:38.427
894,821,9,1:38.725
894,8,10,1:38.341
894,815,11,1:39.049
894,18,12,1:38.882
894,817,13,1:38.525
894,16,14,1:38.988
894,814,15,1:39.185
894,818,16,1:39.075
894,822,17,1:39.470
894,813,18,1:39.987
894,819,19,1:40.864
894,823,20,1:40.871
894,824,21,1:41.169
894,820,22,1:41.322
895,17,1,1:32.271
895,20,2,1:32.397
895,1,3,1:32.340
895,154,4,1:31.824
895,13,5,1:31.994
895,3,6,1:32.244
895,807,7,1:32.465
895,4,8,1:32.371
895,8,9,1:32.377
895,18,10,1:32.606
895,815,11,1:32.718
895,814,12,1:32.286
895,822,13,1:32.613
895,821,14,1:32.673
895,813,15,1:32.875
895,817,16,1:32.804
895,16,17,1:32.890
895,818,18,1:33.357
895,820,19,1:34.320
895,819,20,1:34.556
895,823,21,1:34.879
895,824,22,1:34.958
896,20,1,1:25.943
896,3,2,1:25.833
896,1,3,1:25.802
896,17,4,1:25.665
896,13,5,1:25.793
896,8,6,1:25.819
896,807,7,1:25.883
896,4,8,1:25.934
896,815,9,1:26.107
896,18,10,1:25.574
896,817,11,1:25.673
896,814,12,1:25.908
896,16,13,1:26.164
896,818,14,1:26.155
896,822,15,1:26.178
896,821,16,1:26.057
896,154,17,1:26.577
896,813,18,1:26.842
896,824,19,1:26.970
896,823,20,1:27.105
896,819,21,1:27.487
896,820,22,1:28.138
897,17,1,1:41.568
897,20,2,1:41.683
897,3,3,1:41.420
897,1,4,1:40.693
897,8,5,1:41.276
897,807,6,1:41.631
897,154,7,1:41.447
897,13,8,1:41.254
897,815,9,1:41.687
897,817,10,1:41.884
897,4,11,1:41.397
897,814,12,1:41.676
897,18,13,1:41.817
897,818,14,1:41.692
897,813,15,1:41.365
897,822,16,1:41.862
897,821,17,1:41.999
897,16,18,1:42.051
897,823,19,1:43.252
897,824,20,1:43.398
897,819,21,1:43.528
897,820,22,1:44.198
898,20,1,1:38.516
898,17,2,1:38.161
898,154,3,1:38.676
898,807,4,1:38.339
898,1,5,1:37.959
898,4,6,1:38.929
898,815,7,1:38.367
898,5,8,1:38.375
898,822,9,1:37.821
898,821,10,1:38.082
898,817,11,1:38.882
898,814,12,1:38.894
898,18,13,1:38.588
898,3,14,1:38.743
898,13,15,1:39.094
898,818,16,1:38.880
898,16,17,1:39.250
898,813,18,1:39.351
898,823,19,1:40.491
898,824,20,1:40.528
898,819,21,1:40.596
898,820,22,1:41.401
899,20,1,1:25.381
899,3,2,1:25.556
899,4,3,1:26.656
899,17,4,1:26.689
899,1,5,1:25.342
899,154,6,1:26.453
899,817,7,1:27.209
899,818,8,1:27.124
899,13,9,1:26.817
899,807,10,1:26.071
899,5,11,1:26.266
899,814,12,1:26.275
